code,chushicaifu,gongzuonengli,jiankangtouzi,caichanbaoxian,jiedaijihui,touzi,fengxiantouzi,fumianchongji,maicaipiao,shengbing,shiye,biao
p7c86bd0,1,1,1,1,0,1,0,0,0,2,0,2
3rqszw2y,0,0,0,0,0,0,0,0,0,2,0,2
7dv78fh8,0,1,0,0,0,0,0,1,0,1,0,2
vywegvat,0,1,0,0,0,0,0,1,0,2,0,2
lgomy8eq,1,1,1,1,1,1,1,0,0,2,0,2
o73qrv2n,0,1,0,0,0,0,0,1,0,1,0,2
apblb506,0,1,0,0,0,0,0,3,0,0,0,2
yl8zd4ee,0,1,0,0,0,0,0,2,0,1,0,2
3o1v9r1m,0,1,0,0,0,0,0,1,0,1,0,2
9jhn3kb4,0,1,0,0,0,0,0,1,0,1,0,2
tgyt0okw,0,0,0,0,0,0,0,3,0,1,0,2
9iua8wlt,1,1,1,1,0,1,1,0,0,1,0,2
scbb77jn,0,1,0,0,0,0,0,1,0,2,0,2
1o1f1gpp,0,0,0,0,0,0,0,2,0,1,0,2
hq6lddx8,0,2,0,0,0,0,0,0,0,2,0,2
5cs0wmvl,1,1,0,1,1,1,1,0,0,1,0,2
m9hu5tku,1,1,1,1,1,1,1,0,0,1,0,2
1yemb6kz,1,2,1,1,0,1,1,0,0,2,0,2
fh8ly4jj,0,0,0,0,0,0,0,2,0,1,0,2
odyzp5vx,0,1,0,0,0,0,0,3,0,1,0,2
9pofl3q7,0,1,0,0,0,0,0,2,0,0,0,2
z0rxrnnq,1,2,1,1,1,1,1,0,0,1,0,2
rfnis2ed,0,2,0,1,1,1,1,0,0,2,0,2
k1bp6zpx,0,1,0,0,0,0,0,0,0,2,0,2
pr11yrv8,0,1,0,0,0,0,0,1,0,1,0,2
drsd3gfr,0,2,0,0,0,0,0,2,0,1,0,2
4alcifnr,1,2,0,1,1,1,1,0,0,2,0,2
gfrptkuf,1,2,2,1,0,1,0,0,0,2,0,2
48l4ehb6,1,1,1,1,0,1,1,0,0,1,0,2
1csmmf08,0,2,0,0,0,0,0,1,0,1,0,2
ytgj1t65,1,2,1,1,1,1,0,0,0,2,0,2
ds12f176,0,1,0,0,0,0,0,0,0,1,0,2
tg2aszys,0,2,0,0,0,0,0,3,0,1,0,2
s9ck61wv,0,2,0,0,0,0,0,1,0,1,0,2
x6cv314a,0,1,0,0,0,0,0,2,0,1,0,2
njz0vu08,0,2,1,1,0,1,1,0,0,2,0,2
8g2iaxf0,0,0,0,0,0,0,0,2,0,1,0,2
pdtmhm69,0,2,1,1,0,1,1,0,0,2,0,2
n580gnmu,1,0,1,0,0,0,0,0,0,1,0,2
iuanzkch,1,0,1,0,0,0,0,0,0,1,0,2
0nu0s221,0,0,0,0,0,0,0,0,0,1,0,2
uefnt3zt,0,0,0,0,0,0,0,1,0,1,0,2
edydbr11,0,1,0,0,0,0,0,0,0,1,0,2
vnykm72k,0,1,0,0,0,0,0,0,0,2,0,2
2be0jkh2,1,1,1,1,0,1,1,0,0,1,0,2
e4uy9bw2,0,0,0,0,0,0,0,1,0,1,0,2
szjrd90v,0,2,0,0,0,0,0,3,0,1,0,2
0jkf3488,0,1,0,0,0,0,0,1,0,1,0,2
sca5toky,0,2,0,0,0,0,0,0,0,1,0,2
0k6r6bgl,0,1,0,0,0,0,0,0,0,1,0,2
h3fu78yg,0,1,0,0,0,0,0,0,0,1,0,2
zzpnlqei,0,1,0,0,0,0,0,2,0,1,0,2
9i73mzxn,0,1,0,0,0,0,0,1,0,1,0,2
yaiqosbx,1,2,0,1,0,1,1,0,0,2,0,2
0mrw3gqi,1,0,1,1,1,1,1,0,0,1,0,2
ag8yu9h7,0,1,0,0,0,0,0,1,0,1,0,2
cn2055xk,0,0,0,0,0,0,0,1,0,1,0,2
d5t88opp,0,1,0,0,0,0,0,2,0,1,0,2
1v3nqxwb,0,1,0,1,1,1,1,0,0,1,0,2
037gym6i,0,0,0,0,0,0,0,0,0,1,0,2
przvq4kq,0,2,0,0,0,0,0,1,0,2,0,2
mdt16lqz,1,2,1,1,1,1,1,0,0,1,0,2
xxrcf92l,1,2,1,1,1,1,1,0,0,0,0,2
lqy09jik,1,2,2,1,0,1,1,0,0,3,0,2
keqepf0m,0,2,0,1,1,1,1,0,0,1,0,2
gowws5qf,0,1,0,0,0,0,0,0,0,1,0,2
0j3nkqts,0,0,0,0,0,0,0,0,0,1,0,2
0cpchq58,0,2,0,0,0,0,0,2,0,1,0,2
4de7ayta,0,0,0,0,0,0,0,1,0,0,0,2
gn1bxo37,0,2,0,0,0,0,0,3,0,1,0,2
7rmwik5s,1,2,1,1,1,1,1,0,0,2,0,2
7qaw85j9,1,2,2,1,1,1,1,0,0,1,0,2
z668vjdm,0,1,0,0,0,0,0,0,0,0,0,2
v26mzb6c,0,2,0,0,0,0,0,1,0,1,0,2
5kipyxnx,0,1,0,0,0,0,0,0,0,1,0,2
7vz4x7mn,0,2,0,0,0,0,0,3,0,0,0,2
iuy2mq1n,0,2,0,0,0,0,0,0,0,1,0,2
u0fm0adl,0,2,1,1,1,1,1,0,0,1,0,2
kd4ugm89,0,2,0,0,0,0,0,1,0,1,0,2
sqfmjhqp,1,1,1,1,1,1,1,0,0,0,0,2
8uqq7nj7,0,2,0,0,0,0,0,1,0,1,0,2
w3icbwph,0,2,0,0,0,0,0,1,0,0,0,2
8tid5gfd,1,2,1,1,1,1,1,0,0,2,0,2
26qqxpjj,1,2,1,1,1,1,1,0,0,1,0,2
z4v1vnsp,0,1,0,0,0,0,0,0,0,0,0,2
0005b37f,1,0,0,1,0,0,1,0,0,0,0,2
kudii6oy,0,2,0,0,0,0,0,0,0,2,0,2
lcruc2lq,1,2,2,1,1,1,1,0,0,0,0,2
1yc3rs1q,0,1,0,0,0,0,0,2,0,1,0,2
yofqpucq,0,1,0,0,0,0,0,0,0,0,0,2
oiwrp35s,1,1,2,0,0,1,1,1,0,0,0,2
g990zma5,1,2,1,1,1,1,1,0,0,1,0,2
p1dzzr2s,0,1,0,0,0,0,0,1,0,1,0,2
n7vpemz2,0,2,0,1,1,1,0,0,0,1,0,2
i6gy2wgj,0,2,1,1,0,1,1,0,0,1,0,2
7voc4ywi,1,2,1,1,1,1,1,0,0,1,0,2
czeeddwe,0,2,0,1,1,1,1,0,0,2,0,2
7u0jmbd5,0,2,0,0,0,0,0,1,0,0,0,2
6ac48e1h,0,0,0,0,0,0,0,1,0,0,0,2
awof1evv,0,1,0,0,0,0,0,2,0,0,0,2
j4rjykeb,0,2,0,0,0,0,0,1,0,1,0,2
qrj0woux,0,1,0,0,0,0,0,2,0,0,0,2
idr031u6,0,2,1,1,0,1,1,0,0,2,0,2
kgm6ppuo,0,0,0,0,0,0,0,0,0,0,0,2
8b7ikkdg,1,2,1,1,1,1,1,0,0,0,0,2
kxq00qk5,0,2,0,1,0,1,1,0,0,0,0,2
1eydd0jj,1,2,1,1,1,1,1,0,0,2,0,2
cdxl50hf,1,2,1,1,1,1,1,0,0,2,0,2
96b2y1fq,0,0,0,0,0,0,0,0,0,0,0,2
mvvdc51v,0,1,0,0,0,0,0,0,0,1,0,2
ufku1mka,1,2,1,1,1,1,1,0,0,0,0,2
57n9cs6z,1,2,1,1,0,1,1,0,0,1,0,2
v74p7xt0,1,2,1,1,0,1,1,0,0,1,0,2
m3vk4d40,0,2,1,1,1,1,1,0,0,1,0,2
dxl7j2a8,0,2,1,0,0,0,0,1,0,0,0,2
bi13mblu,0,2,1,1,1,1,1,0,0,1,0,2
387fhffi,1,2,1,1,0,1,1,0,0,0,0,2
x6n7t8hs,0,2,0,0,0,0,0,0,0,1,0,2
c7k2ws0c,0,0,0,0,0,0,0,0,0,0,0,2
8886ungo,0,2,0,0,0,0,0,0,0,0,0,2
awima2e6,0,1,0,0,0,0,0,0,0,1,0,2
wc6s9dsl,1,2,1,1,0,1,1,0,0,1,0,2
nq2n4d1a,1,2,1,1,1,1,1,0,0,0,0,2
hdp578ga,0,2,0,0,0,0,0,0,0,1,0,2
92ybpwat,0,2,0,1,1,1,1,0,0,0,0,2
nbmjj5a1,0,2,0,1,0,1,1,0,0,0,0,2
mh3nw2gr,1,2,1,1,1,1,1,0,0,1,0,2
v3tqtmd8,1,2,1,1,0,1,1,0,0,2,0,2
cclaxe7w,0,2,0,0,0,0,0,1,0,1,0,2
zm1faos5,0,2,0,1,1,1,1,0,0,1,0,2
lxt7o6sm,0,2,0,0,0,0,0,2,0,0,0,2
luq8s82b,1,2,1,1,1,1,1,0,0,1,0,2
bptmjh3d,1,2,1,1,0,1,0,0,0,1,0,2
2dxnce3p,1,2,2,1,1,1,1,0,0,1,0,2
dnwj15ee,0,2,0,0,0,0,0,0,0,0,0,2
8takecva,1,2,0,1,0,1,1,0,0,1,0,2
qslltb0b,0,2,0,0,0,0,0,0,0,1,0,2
dqtauj4v,1,2,1,1,1,1,1,0,0,1,0,2
074xligf,1,2,1,1,1,1,0,0,0,1,0,2
q5n6k41z,1,2,1,1,1,1,1,0,0,0,0,2
9t5yap6j,1,2,1,1,0,1,1,0,0,0,0,2
4uuf90e3,0,2,0,0,0,0,0,0,0,1,0,2
4wv5tk4v,0,2,1,1,0,1,1,0,0,1,0,2
xp91b3qj,1,2,1,1,1,1,1,0,0,1,0,2
nxlvuopa,0,2,0,0,0,0,0,0,0,1,0,2
8fqgkizh,1,2,1,1,1,1,1,0,0,1,0,2
5ie1bpu4,0,2,0,1,1,1,1,0,0,1,0,2
0tv4w4i5,1,2,2,1,1,1,1,0,0,1,0,2
nil7z8nt,0,2,0,0,0,0,0,1,0,0,0,2
4hjk8ew7,0,2,0,0,0,0,0,0,0,1,0,2
ubop1qmx,0,2,0,0,0,0,0,1,0,0,0,2
jbz1y5sl,1,2,1,1,1,1,1,0,0,1,0,2
6e0ikkw9,0,2,1,1,1,1,1,0,0,1,0,2
hksrzrsd,0,2,0,1,0,1,1,0,0,0,0,2
g84r969y,0,1,0,0,0,0,0,0,0,0,0,2
jwexfmub,0,2,0,1,1,1,1,0,0,0,0,2
u1m4seev,1,2,1,1,0,1,1,0,0,0,0,2
3c7rd5ya,0,2,1,1,1,1,1,0,0,1,0,2
5s59rl9r,1,2,2,1,1,1,1,0,0,1,0,2
kn4swjew,0,0,0,0,0,0,0,2,1,3,0,2
1gblxsq7,0,2,0,0,0,0,0,2,0,0,0,2
s1ftoyto,1,1,1,1,1,1,1,0,0,0,0,2
l50to787,0,2,1,1,0,1,1,0,0,0,0,2
1qzlh5mu,0,2,0,0,0,0,0,0,0,0,0,2
6l4hmpzv,0,2,0,0,0,0,0,1,0,0,0,2
nn97tpch,0,2,1,1,1,1,1,0,0,0,0,2
rv0au94i,1,2,1,1,1,1,1,0,0,1,0,2
xe3765ql,1,2,2,1,1,1,1,0,0,1,0,2
gxr64i8r,0,0,0,0,0,0,0,1,1,1,1,2
v5p7lv20,1,2,2,1,1,1,1,0,0,1,0,2
tl39jvsk,1,2,1,1,1,1,1,0,1,1,0,2
3di9vioo,0,0,0,0,0,0,0,0,1,0,0,2
tl39jvsk,1,2,1,1,0,1,1,0,0,1,0,3
0mrw3gqi,1,1,1,1,1,1,1,0,0,2,0,3
5s59rl9r,1,2,2,1,1,1,1,0,0,1,0,3
0tv4w4i5,1,2,2,1,1,1,1,0,0,0,0,3
3di9vioo,1,2,1,1,0,1,1,0,0,0,0,3
u1m4seev,1,2,1,1,0,1,1,0,0,1,0,3
jbz1y5sl,1,2,1,1,1,1,1,0,0,0,0,3
bieu6mpr,0,2,0,0,0,0,0,1,1,0,0,3
dqtauj4v,1,2,1,1,1,1,1,0,0,0,0,3
2dxnce3p,1,2,2,1,0,1,1,0,0,1,0,3
v3tqtmd8,1,2,1,1,0,1,1,0,0,1,0,3
gxr64i8r,1,1,1,1,0,1,1,0,0,0,0,3
kpo7dpw7,1,2,2,1,0,1,1,0,0,1,0,3
26qqxpjj,1,2,1,1,1,1,1,0,0,1,0,3
luq8s82b,1,2,1,1,0,0,1,0,0,1,0,3
hksrzrsd,1,2,1,1,0,1,1,0,0,1,0,3
1gblxsq7,1,2,1,1,1,1,1,0,0,1,0,3
8fqgkizh,1,2,1,1,1,1,1,0,0,1,0,3
mh3nw2gr,1,2,1,1,0,1,1,0,0,0,0,3
xp91b3qj,1,2,1,1,1,1,1,0,0,1,0,3
8tid5gfd,1,2,2,1,1,1,1,0,0,3,0,3
nq2n4d1a,1,2,1,1,1,1,1,0,0,1,0,3
l50to787,1,2,1,1,1,1,1,0,0,1,0,3
ufku1mka,1,2,1,1,1,1,1,0,0,2,0,3
387fhffi,1,2,1,1,1,1,1,0,0,1,0,3
4wv5tk4v,1,2,1,1,1,1,1,0,0,1,0,3
nn97tpch,1,2,1,1,0,1,1,0,0,2,0,3
z0rxrnnq,1,2,1,1,1,1,1,0,0,1,0,3
ubop1qmx,1,2,1,1,0,1,1,0,0,1,0,3
v74p7xt0,1,2,1,1,1,1,1,0,0,1,0,3
mdt16lqz,1,2,1,1,0,1,1,0,0,0,0,3
s270rho2,1,2,1,1,1,1,1,0,0,1,0,3
9t5yap6j,1,2,1,1,0,1,1,0,0,2,0,3
8b7ikkdg,1,2,1,1,1,1,1,0,0,1,0,3
idr031u6,0,2,2,1,1,1,1,0,0,0,0,3
7rmwik5s,1,0,1,1,0,1,1,0,0,1,0,3
4uuf90e3,0,2,1,1,1,1,1,0,0,1,0,3
7qaw85j9,1,2,2,1,1,1,1,0,0,1,0,3
h7b871s6,1,2,1,1,1,1,1,0,0,1,0,3
ytgj1t65,1,2,1,1,0,1,0,0,0,1,0,3
m3vk4d40,1,2,1,1,0,1,1,0,0,1,0,3
57n9cs6z,1,2,1,1,0,1,1,0,0,1,0,3
11e94pe7,1,2,1,1,0,0,1,0,0,0,0,3
xe3765ql,1,0,2,1,1,1,1,0,0,2,1,3
zzpnlqei,0,2,1,1,1,0,1,0,0,1,0,3
v5p7lv20,1,2,2,1,1,1,1,0,0,1,0,3
c7k2ws0c,1,1,1,1,1,1,1,0,0,1,0,3
n7vpemz2,1,2,1,1,1,1,1,0,0,0,0,3
u0fm0adl,1,2,2,1,1,1,1,0,0,1,0,3
lcruc2lq,1,2,1,1,1,1,1,0,0,2,0,3
4de7ayta,0,1,0,0,0,0,0,3,0,0,0,3
bi13mblu,1,2,1,1,1,1,1,0,0,2,0,3
keqepf0m,0,2,1,1,0,1,1,0,0,1,0,3
pdtmhm69,0,2,0,1,0,0,1,0,0,0,0,3
yofqpucq,0,2,1,1,1,0,1,0,0,1,0,3
zm1faos5,1,1,1,1,1,1,1,0,0,0,0,3
2be0jkh2,1,1,1,1,0,1,1,0,0,0,0,3
4alcifnr,1,2,0,1,0,1,1,0,0,0,0,3
apblb506,0,2,0,0,0,0,0,0,0,0,0,3
nbmjj5a1,1,2,1,1,0,1,1,0,0,1,0,3
lxt7o6sm,0,2,0,0,0,0,0,0,0,0,0,3
5ie1bpu4,1,2,1,1,1,1,1,0,0,2,0,3
qslltb0b,1,2,1,1,0,1,1,0,0,1,0,3
yaiqosbx,0,2,1,1,0,1,1,0,0,1,0,3
z668vjdm,0,1,0,0,0,0,0,1,0,0,0,3
gfrptkuf,1,2,2,1,0,1,1,0,0,0,0,3
g990zma5,1,1,1,1,0,1,1,0,0,1,0,3
79qn2mgn,0,2,0,0,0,0,0,0,0,0,0,3
8886ungo,0,2,0,0,0,0,0,1,0,0,0,3
rv0au94i,1,2,1,1,1,1,1,0,0,3,0,3
kgm6ppuo,0,2,0,1,1,1,1,0,0,1,0,3
m9hu5tku,1,2,1,1,0,1,1,0,0,1,0,3
8takecva,1,2,1,1,0,1,1,0,0,3,0,3
6e0ikkw9,1,2,1,1,1,1,1,0,0,1,0,3
wc6s9dsl,1,0,1,1,1,1,1,0,0,1,0,3
5zc86wny,0,2,0,1,0,1,1,0,0,0,0,3
7voc4ywi,1,2,1,1,0,1,1,0,0,2,0,3
k1bp6zpx,0,2,0,0,0,0,0,1,0,0,0,3
y5lufa6m,0,2,0,1,0,1,1,0,0,0,0,3
037gym6i,0,1,0,0,0,0,0,0,0,0,0,3
kxq00qk5,1,1,0,1,1,1,1,0,0,2,0,3
nxlvuopa,0,2,0,0,0,0,0,0,0,1,0,3
dxl7j2a8,1,1,0,1,1,1,1,0,0,0,0,3
x6n7t8hs,0,2,0,0,0,0,0,0,0,0,0,3
48l4ehb6,0,1,0,0,0,0,0,3,0,0,0,3
scbb77jn,0,2,0,1,0,1,1,0,0,1,0,3
iuy2mq1n,0,2,0,0,0,0,0,1,0,0,0,3
f6t1qroy,0,2,0,0,0,0,0,0,0,1,0,3
n580gnmu,1,2,1,1,0,1,1,0,0,2,0,3
jj2wn94h,1,2,1,1,0,1,1,0,0,3,0,3
bptmjh3d,1,0,0,0,0,0,0,1,0,0,1,3
26ovv9nz,0,2,0,0,0,0,0,3,0,0,0,3
mvvdc51v,0,2,0,0,0,0,0,1,0,1,0,3
czeeddwe,0,2,1,1,0,1,1,0,0,1,0,3
y7ezhr8w,1,2,1,1,0,1,1,0,0,1,0,3
lgomy8eq,1,2,1,1,1,1,1,0,0,2,0,3
lqy09jik,1,2,2,1,0,1,1,0,0,2,0,3
1yemb6kz,1,2,1,1,0,1,1,0,0,3,0,3
9t4dpmrw,1,2,1,1,1,1,1,0,0,1,0,3
mykpue2n,0,1,0,0,0,0,0,1,0,0,0,3
z4v1vnsp,0,1,0,1,1,1,1,0,0,1,0,3
njz0vu08,0,2,0,1,0,1,1,0,0,1,0,3
pva278uh,0,2,0,0,0,0,0,2,0,1,0,3
0j3nkqts,0,1,0,1,1,1,1,0,0,1,0,3
1gpsk1od,0,2,0,0,0,0,0,0,0,1,0,3
074xligf,1,2,1,1,1,1,0,0,0,3,0,3
s1ftoyto,1,0,0,1,0,1,1,0,0,1,1,3
4hjk8ew7,1,1,1,1,1,1,1,0,0,1,0,3
96b2y1fq,0,1,0,1,0,0,1,0,0,1,0,3
iuanzkch,1,0,0,0,0,0,0,1,0,1,0,3
cclaxe7w,0,2,0,0,0,0,0,1,0,1,0,3
oiwrp35s,1,2,2,0,1,1,1,1,0,0,0,3
3rqszw2y,0,2,0,0,0,0,0,0,0,0,0,3
3j49d97z,0,1,0,0,0,0,0,0,0,1,0,3
4qopg1ub,0,2,0,0,0,0,0,0,0,1,0,3
awof1evv,0,1,0,0,0,0,0,1,0,1,0,3
tg2aszys,0,1,0,0,0,0,0,0,0,1,0,3
hq6lddx8,0,1,0,0,0,0,0,0,0,1,0,3
h3fu78yg,0,1,0,0,0,0,0,2,0,0,0,3
ssewy7zs,0,1,0,0,0,0,0,1,0,1,0,3
cdxl50hf,1,1,1,1,1,1,1,0,0,3,0,3
sca5toky,0,2,0,0,0,0,0,0,0,1,0,3
1eydd0jj,1,0,0,0,0,0,0,0,0,1,1,3
g7uoijja,0,2,0,0,0,0,0,1,0,0,0,3
q5n6k41z,1,0,0,1,0,1,1,0,0,1,1,3
jwxxxv7d,0,2,0,0,0,0,0,0,0,0,0,3
0jkf3488,0,1,0,0,0,0,0,0,0,2,0,3
p7c86bd0,0,1,0,0,0,0,0,3,0,1,0,3
1yc3rs1q,0,2,0,1,1,1,1,0,0,3,0,3
vywegvat,0,1,0,0,0,0,0,1,0,0,0,3
nil7z8nt,0,1,0,0,0,0,0,3,0,1,0,3
jbfzncen,0,2,0,0,0,0,0,0,0,0,0,3
bysqs2ac,0,0,0,0,0,0,0,0,0,1,0,3
3c7rd5ya,1,0,0,0,0,0,0,3,0,1,1,3
fh8ly4jj,0,1,0,0,0,0,0,0,0,2,0,3
xxrcf92l,1,0,0,0,0,0,0,1,0,0,1,3
rfnis2ed,0,2,0,0,0,0,0,1,0,2,0,3
519slsew,0,1,0,0,0,0,0,2,0,2,0,3
uefnt3zt,0,0,0,0,0,0,0,0,0,1,0,3
t5fns0sq,0,1,0,0,0,0,0,1,0,1,0,3
cfdf5lmg,0,2,0,0,0,0,0,1,0,2,0,3
51cbn7o1,0,1,0,0,0,0,0,0,0,2,0,3
jj25twuw,0,2,0,0,0,0,0,0,0,0,0,3
5kipyxnx,0,0,0,0,0,0,0,2,0,1,0,3
9pofl3q7,0,1,0,0,0,0,0,1,0,1,0,3
sqfmjhqp,1,1,1,1,1,1,1,0,0,3,0,3
i3wgnab9,0,2,0,0,0,0,0,1,0,0,0,3
6xnpwopr,0,0,0,0,0,0,0,0,0,1,0,3
g91ye1x3,0,2,0,0,0,0,0,0,0,1,0,3
p1dzzr2s,0,2,0,0,0,0,0,1,0,0,0,3
d5t88opp,0,1,0,0,0,0,0,2,0,0,0,3
z2rsp6um,0,2,0,0,0,0,0,3,0,0,0,3
1v3nqxwb,0,0,0,0,0,0,0,3,0,1,0,3
1csmmf08,0,1,0,0,0,0,0,1,0,1,0,3
ktiz1h1g,0,0,0,0,0,0,0,2,0,2,0,3
x6cv314a,0,2,0,0,0,0,0,1,0,1,0,3
5cs0wmvl,0,1,0,1,0,1,1,0,0,2,0,3
szjrd90v,0,1,0,0,0,0,0,2,0,0,0,3
1qzlh5mu,0,1,0,0,0,0,0,0,0,2,0,3
fxz8rqvu,0,1,0,0,0,0,0,1,0,1,0,3
h78j7j8m,0,1,0,0,0,0,0,1,0,2,0,3
jwexfmub,1,0,0,0,0,0,0,0,0,2,1,3
8g2iaxf0,0,2,0,0,0,0,0,0,0,1,0,3
awima2e6,0,0,0,0,0,0,0,2,0,1,0,3
d67hp72e,0,1,0,0,0,0,0,3,0,1,0,3
6l4hmpzv,0,1,0,0,0,0,0,1,0,1,0,3
k93onftx,0,2,0,0,0,0,0,2,0,1,0,3
pr11yrv8,0,2,0,0,0,0,0,2,0,1,0,3
hf30noug,0,2,0,0,0,0,0,0,0,1,0,3
7vz4x7mn,0,2,0,0,0,0,0,2,0,1,0,3
0k6r6bgl,0,1,0,0,0,0,0,1,0,1,0,3
o7pqerl1,0,1,0,0,0,0,0,1,0,0,0,3
0cpchq58,0,2,0,0,0,0,0,1,0,2,0,3
68araqh7,0,2,0,0,0,0,0,2,0,0,0,3
l3hb9yeg,0,2,0,0,0,0,0,0,0,1,0,3
j4rjykeb,0,0,0,0,0,0,0,2,0,1,0,3
tgyt0okw,0,0,0,0,0,0,0,0,0,1,0,3
hdp578ga,0,1,0,0,0,0,0,2,0,1,0,3
5kkr5060,0,1,0,0,0,0,0,0,0,1,0,3
kn4swjew,0,1,0,0,0,0,0,3,0,3,0,3
6ac48e1h,0,1,0,0,0,0,0,3,0,1,0,3
lmp9ngf4,0,2,0,0,0,0,0,1,0,2,0,3
1pxzy631,0,1,0,0,0,0,0,0,0,1,0,3
5ts6tpzo,0,1,0,0,0,0,0,0,0,1,0,3
drsd3gfr,0,2,0,0,0,0,0,2,0,1,0,3
mzj836b0,0,0,0,0,0,0,0,0,0,0,1,3
unioj1gy,0,1,0,0,0,0,0,0,0,1,0,3
hk4udpqv,0,1,0,0,0,0,0,0,0,1,0,3
ag8yu9h7,0,2,0,0,0,0,0,0,0,2,0,3
7dv78fh8,0,1,0,0,0,0,0,2,0,1,0,3
i6gy2wgj,1,0,0,0,0,0,0,1,0,3,0,3
tkz7zh9u,0,1,0,0,0,0,0,3,0,0,0,3
0nu0s221,0,0,0,0,0,0,0,1,0,1,0,3
3mrhtpe3,0,0,0,0,0,0,0,1,0,0,0,3
92ybpwat,1,0,0,0,0,0,0,0,0,2,1,3
gowws5qf,0,1,0,0,0,0,0,0,0,3,0,3
0g7sv439,0,1,0,0,0,0,0,1,0,0,0,3
v26mzb6c,0,2,0,0,0,0,0,0,0,3,0,3
1bfi45o2,0,2,0,0,0,0,0,1,0,1,0,3
dot3hb5e,0,1,0,0,0,0,0,1,0,1,0,3
410e0tw2,0,2,0,0,0,0,0,0,0,1,0,3
przvq4kq,0,1,0,0,0,0,0,3,0,2,0,3
nxc2bm09,0,2,0,0,0,0,0,3,0,1,0,3
kd4ugm89,0,2,0,0,0,0,0,2,0,1,0,3
fkw475f4,0,2,0,0,0,0,0,0,0,3,0,3
8a4otv31,0,0,0,0,0,0,0,1,0,2,0,3
n9hxv5lk,0,0,0,0,0,0,0,0,0,0,1,3
7u0jmbd5,0,2,0,0,0,0,0,3,0,3,0,3
edydbr11,0,1,0,0,0,0,0,1,0,1,0,3
e4uy9bw2,0,0,0,0,0,0,0,2,0,1,0,3
9jhn3kb4,0,1,0,0,0,0,0,1,0,1,0,3
zyy7lwna,0,0,0,0,0,0,0,0,0,1,0,3
9iua8wlt,0,0,0,0,0,0,0,0,0,2,1,3
vnykm72k,0,1,0,0,0,0,0,0,0,3,0,3
uabw3inx,0,0,0,0,0,0,0,0,0,1,1,3
3o1v9r1m,0,0,0,0,0,0,0,1,0,0,1,3
0005b37f,1,0,0,0,0,0,0,0,0,3,1,3
cn2055xk,0,0,0,0,0,0,0,0,0,2,0,3
n1yognqv,0,0,0,0,0,0,0,2,0,0,0,3
d6harnae,0,0,0,0,0,0,0,0,0,0,0,3
dnwj15ee,0,0,0,0,0,0,0,2,0,1,0,3
o6m81rh2,0,1,0,0,0,0,0,1,0,0,0,3
x6zxi4xg,0,0,0,0,0,0,0,1,0,1,1,3
kudii6oy,0,2,0,0,0,0,0,1,0,3,0,3
a60k5i9w,0,2,0,0,0,0,0,0,0,2,0,3
yl8zd4ee,0,1,0,0,0,0,0,0,0,2,0,3
rjsd3agm,0,0,0,0,0,0,0,1,0,0,1,3
i3ugntg2,0,2,0,0,0,0,0,0,0,3,0,3
g84r969y,0,1,0,0,0,0,0,2,0,1,0,3
w3icbwph,0,1,0,0,0,0,0,2,0,3,0,3
z873r4vo,0,1,0,0,0,0,0,1,0,0,0,3
6gir6eim,0,0,0,0,0,0,0,3,0,1,0,3
s9ck61wv,0,0,0,0,0,0,0,1,0,1,0,3
kesgwead,0,2,0,0,0,0,0,1,0,1,0,3
jicuopmz,0,0,0,0,0,0,0,1,0,0,0,3
zuqpu1wo,0,0,0,0,0,0,0,1,0,0,0,3
c1h7bw1a,0,1,0,0,0,0,0,2,0,1,0,3
1o1f1gpp,0,0,0,0,0,0,0,1,0,2,0,3
gn1bxo37,0,1,0,0,0,0,0,2,0,2,0,3
ot3r1xw1,0,0,0,0,0,0,0,0,0,0,0,3
bdec0ba1,0,2,0,0,0,0,0,1,0,3,0,3
qyyocas4,0,1,0,0,0,0,0,2,0,1,0,3
8uqq7nj7,0,0,0,0,0,0,0,1,0,1,1,3
i6lqx8ts,0,0,0,0,0,0,0,0,0,2,0,3
dz4i0852,0,1,0,0,0,0,0,0,0,1,0,3
0h6a0xq8,0,0,0,0,0,0,0,2,0,1,0,3
itjzqni7,0,2,0,0,0,0,0,2,0,3,0,3
2ygzmnz9,0,0,0,0,0,0,0,1,0,1,0,3
w9vla1hv,0,0,0,0,0,0,0,1,0,2,1,3
y0q2jnsm,0,2,0,0,0,0,0,0,0,3,0,3
hb9e1b5f,0,0,0,0,0,0,0,1,0,1,1,3
qctopukw,0,2,0,0,0,0,0,3,0,2,0,3
ody1m92z,0,0,0,0,0,0,0,3,0,1,0,3
tzn75yhk,0,1,0,0,0,0,0,0,0,1,0,3
plvgf0eg,0,1,0,0,0,0,0,0,0,3,0,3
t9m6tgki,0,0,0,0,0,0,0,0,0,2,0,3
qdpt3asx,0,1,0,0,0,0,0,2,0,2,0,3
0xxgoaz8,0,2,0,0,0,0,0,2,0,3,0,3
zca7zxyf,0,1,0,0,0,0,0,0,0,1,0,3
3vpcaply,0,0,0,0,0,0,0,1,0,1,0,3
ds12f176,0,1,0,0,0,0,0,3,0,3,0,3
o73qrv2n,0,0,0,0,0,0,0,2,0,2,1,3
ttjy4cwz,0,1,0,0,0,0,0,3,0,0,0,3
lrqw3xla,0,1,0,0,0,0,0,3,0,1,0,3
my8o7lk6,0,0,0,0,0,0,0,3,0,1,0,3
